dok_id,titel,datum,riksmote,talare,parti,anforande_nr,ar_replik,registrerat,anforande_url_html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Dan Hovskär (KD),KD,133,N,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-133/html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Håkan Svenneling (V),V,132,N,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-132/html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Malin Höglund (M),M,131,Y,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-131/html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Mikael Dahlqvist (S),S,130,Y,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-130/html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Malin Höglund (M),M,129,Y,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-129/html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Mikael Dahlqvist (S),S,128,Y,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-128/html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Malin Höglund (M),M,127,N,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-127/html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Mikael Dahlqvist (S),S,126,N,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-126/html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Mona Olin (SD),SD,125,Y,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-125/html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Christofer Bergenblock (C),C,124,Y,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-124/html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Mona Olin (SD),SD,123,Y,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-123/html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Christofer Bergenblock (C),C,122,Y,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-122/html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Mona Olin (SD),SD,121,Y,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-121/html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Mikael Dahlqvist (S),S,120,Y,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-120/html
HD0983,Protokoll 2025/26:83 Torsdagen den 5 mars,2026-03-05,2025/26,Mona Olin (SD),SD,119,Y,2026-03-06 01:10:13,https://data.riksdagen.se/anforande/HD0983-119/html
